0.5;1.52;230;6574;6584;6591
0.5;1.54;244;6574;6584;6591
0.5;1.56;447;6574;6584;6591
0.5;1.58;563;6574;6584;6591
0.5;1.6;581;6574;6584;6591
0.5;1.62;674;6574;6584;6591
0.5;1.64;648;6574;6584;6591
0.5;1.66;1715;6574;6584;6591
0.5;1.68;2060;6574;6584;6591
0.5;1.7;1969;6574;6584;6591
0.5;1.72;6584;6584;6584;6591
0.5;1.74;6584;6584;6584;6591
0.5;1.76;6584;6584;6584;6591
0.5;1.78;6584;6584;6584;6591
0.5;1.8;6584;6584;6584;6591
0.5;1.82;6584;6584;6584;6591
0.5;1.84;6584;6584;6584;6591
0.5;1.86;6584;6584;6584;6591
0.5;1.88;6584;6584;6584;6591
0.5;1.9;6584;6584;6584;6591
0.5;1.92;6584;6584;6584;6591
0.5;1.94;6584;6584;6584;6591
0.5;1.96;6584;6584;6584;6591
0.5;1.98;6584;6584;6584;6591
0.9;1;0;0;0;0
0.9;1.02;0;0;0;0
0.9;1.04;0;0;0;0
0.9;1.06;0;0;0;0
0.9;1.08;0;0;0;0
0.9;1.1;0;0;0;0
0.9;1.12;0;0;0;0
0.9;1.14;0;0;6584;0
0.9;1.16;0;0;6584;0
0.9;1.18;0;0;6584;0
0.9;1.2;0;0;6584;0
0.9;1.22;196;0;6584;196
0.9;1.24;196;2;6584;196
0.9;1.26;196;0;6584;196
0.9;1.28;196;196;6584;196
0.9;1.3;198;6574;6584;196
0.9;1.32;200;6574;6584;198
0.9;1.34;200;6574;6584;200
0.9;1.36;210;6574;6584;6591
0.9;1.38;222;6574;6584;6591
0.9;1.4;201;6574;6584;6591
0.9;1.42;230;6574;6584;6591
0.9;1.44;233;6574;6584;6591
0.9;1.46;239;6574;6584;6591
0.9;1.48;1391;6574;6584;6591
0.9;1.5;2927;6574;6584;6591
0.9;1.52;1601;6574;6584;6591
0.9;1.54;1622;6584;6584;6591
0.9;1.56;1626;6584;6584;6591
0.9;1.58;3310;6584;6584;6591
0.9;1.6;3321;6584;6584;6591
0.9;1.62;3338;6584;6584;6591
0.9;1.64;3322;6584;6584;6591
0.9;1.66;6584;6584;6584;6591
0.9;1.68;6584;6584;6584;6591
0.9;1.7;6584;6584;6584;6591
0.9;1.72;6584;6584;6584;6591
0.9;1.74;6584;6584;6584;6591
0.9;1.76;6584;6584;6584;6591
0.9;1.78;6584;6584;6584;6591
0.9;1.8;6584;6584;6584;6591
0.9;1.82;6584;6584;6584;6591
0.9;1.84;6584;6584;6584;6591
0.9;1.86;6584;6584;6584;6591
0.9;1.88;6584;6584;6584;6591
0.9;1.9;6584;6584;6584;6591
0.9;1.92;6584;6584;6584;6591
0.9;1.94;6584;6584;6584;6591
0.9;1.96;6584;6584;6584;6591
0.9;1.98;6584;6584;6584;6591
1.1;1;0;0;0;0
1.1;1.02;0;0;0;0
1.1;1.04;0;0;0;0
1.1;1.06;0;0;0;0
1.1;1.08;0;0;0;0
1.1;1.1;0;0;0;0
1.1;1.12;0;0;0;0
1.1;1.14;1;0;0;0
1.1;1.16;197;0;0;196
1.1;1.18;196;0;6584;196
1.1;1.2;196;0;6584;196
1.1;1.22;198;6574;6584;198
1.1;1.24;196;6574;6584;196
1.1;1.26;198;6574;6584;196
1.1;1.28;203;6574;6584;203
1.1;1.3;212;6574;6584;213
1.1;1.32;203;6574;6584;6591
1.1;1.34;214;6574;6584;6591
1.1;1.36;214;6574;6584;6591
1.1;1.38;215;6574;6584;6591
1.1;1.4;245;6574;6584;6591
1.1;1.42;1393;6574;6584;6591
1.1;1.44;1398;6575;6584;6591
1.1;1.46;1413;6575;6584;6591
1.1;1.48;1422;6584;6584;6591
1.1;1.5;1419;6584;6584;6591
1.1;1.52;1620;6584;6584;6591
1.1;1.54;1624;6584;6584;6591
1.1;1.56;3298;6584;6584;6591
1.1;1.58;3301;6584;6584;6591
1.1;1.6;2225;6584;6584;6591
1.1;1.62;2231;6584;6584;6591
1.1;1.64;3455;6584;6584;6591
1.1;1.66;3456;6584;6584;6591
1.1;1.68;6563;6584;6584;6591
1.1;1.7;6584;6584;6584;6591
1.1;1.72;6584;6584;6584;6591
1.1;1.74;6584;6584;6584;6591
1.1;1.76;6584;6584;6584;6591
1.1;1.78;6584;6584;6584;6591
1.1;1.8;6584;6584;6584;6591
1.1;1.82;6584;6584;6584;6591
1.1;1.84;6584;6584;6584;6591
1.1;1.86;6584;6584;6584;6591
1.1;1.88;6584;6584;6584;6591
1.1;1.9;6584;6584;6584;6591
1.1;1.92;6584;6584;6584;6591
1.1;1.94;6584;6584;6584;6591
1.1;1.96;6584;6584;6584;6591
1.1;1.98;6584;6584;6584;6591
1.2;1;0;0;0;0
1.2;1.02;0;0;0;0
1.2;1.04;0;0;0;0
1.2;1.06;0;0;0;0
1.2;1.08;0;0;0;0
1.2;1.1;0;0;0;0
1.2;1.12;0;0;0;0
1.2;1.14;197;0;0;196
1.2;1.16;197;0;0;196
1.2;1.18;198;0;0;198
1.2;1.2;198;6574;6584;198
1.2;1.22;196;6574;6584;196
1.2;1.24;196;6574;6584;196
1.2;1.26;200;6574;6584;200
1.2;1.28;202;6574;6584;202
1.2;1.3;202;6574;6584;208
1.2;1.32;204;6574;6584;6591
1.2;1.34;206;6574;6584;6591
1.2;1.36;216;6574;6584;6591
1.2;1.38;225;6574;6584;6591
1.2;1.4;255;6575;6584;6591
1.2;1.42;1391;6575;6584;6591
1.2;1.44;1886;6584;6584;6591
1.2;1.46;1413;6584;6584;6591
1.2;1.48;1420;6584;6584;6591
1.2;1.5;1611;6584;6584;6591
1.2;1.52;1642;6584;6584;6591
1.2;1.54;3292;6584;6584;6591
1.2;1.56;3257;6584;6584;6591
1.2;1.58;3257;6584;6584;6591
1.2;1.6;3275;6584;6584;6591
1.2;1.62;3265;6584;6584;6591
1.2;1.64;6547;6584;6584;6591
1.2;1.66;6548;6584;6584;6591
1.2;1.68;6555;6584;6584;6591
1.2;1.7;6584;6584;6584;6591
1.2;1.72;6584;6584;6584;6591
1.2;1.74;6584;6584;6584;6591
1.2;1.76;6584;6584;6584;6591
1.2;1.78;6584;6584;6584;6591
1.2;1.8;6584;6584;6584;6591
1.2;1.82;6584;6584;6584;6591
1.2;1.84;6584;6584;6584;6591
1.2;1.86;6584;6584;6584;6591
1.2;1.88;6584;6584;6584;6591
1.2;1.9;6584;6584;6584;6591
1.2;1.92;6584;6584;6584;6591
1.2;1.94;6584;6584;6584;6591
1.2;1.96;6584;6584;6584;6591
1.2;1.98;6584;6584;6584;6591
1.3;1;0;0;0;0
1.3;1.02;0;0;0;0
1.3;1.04;0;0;0;0
1.3;1.06;0;0;0;0
1.3;1.08;0;0;0;0
1.3;1.1;0;0;0;0
1.3;1.12;196;0;1;196
1.3;1.14;197;0;0;196
1.3;1.16;196;0;0;197
1.3;1.18;198;196;0;198
1.3;1.2;198;6574;198;198
1.3;1.22;199;6574;6584;201
1.3;1.24;198;6574;6584;200
1.3;1.26;200;6574;6584;200
1.3;1.28;202;6574;6584;202
1.3;1.3;206;6574;6584;6591
1.3;1.32;208;6574;6584;6591
1.3;1.34;219;6575;6584;6591
1.3;1.36;223;6575;6584;6591
1.3;1.38;1419;6575;6584;6591
1.3;1.4;1614;6575;6584;6591
1.3;1.42;1888;6584;6584;6591
1.3;1.44;1421;6584;6584;6591
1.3;1.46;1416;6584;6584;6591
1.3;1.48;1415;6584;6584;6591
1.3;1.5;1640;6584;6584;6591
1.3;1.52;1636;6584;6584;6591
1.3;1.54;2227;6584;6584;6591
1.3;1.56;3260;6584;6584;6591
1.3;1.58;3276;6584;6584;6591
1.3;1.6;6531;6584;6584;6591
1.3;1.62;6531;6584;6584;6591
1.3;1.64;6531;6584;6584;6591
1.3;1.66;6531;6584;6584;6591
1.3;1.68;6531;6584;6584;6591
1.3;1.7;6533;6584;6584;6591
1.3;1.72;6576;6584;6584;6591
1.3;1.74;6576;6584;6584;6591
1.3;1.76;6576;6584;6584;6591
1.3;1.78;6576;6584;6584;6591
1.3;1.8;6584;6584;6584;6591
1.3;1.82;6584;6584;6584;6591
1.3;1.84;6584;6584;6584;6591
1.3;1.86;6584;6584;6584;6591
1.3;1.88;6584;6584;6584;6591
1.3;1.9;6584;6584;6584;6591
1.3;1.92;6584;6584;6584;6591
1.3;1.94;6584;6584;6584;6591
1.3;1.96;6584;6584;6584;6591
1.3;1.98;6584;6584;6584;6591
1.4;1;0;0;0;0
1.4;1.02;0;0;0;0
1.4;1.04;0;0;0;0
1.4;1.06;0;0;0;0
1.4;1.08;0;0;0;0
1.4;1.1;0;0;0;0
1.4;1.12;197;0;0;196
1.4;1.14;198;0;0;197
1.4;1.16;0;196;0;196
1.4;1.18;204;6574;0;198
1.4;1.2;199;6574;194;201
1.4;1.22;198;6574;193;200
1.4;1.24;199;6574;6584;202
1.4;1.26;202;6574;6584;202
1.4;1.28;206;6574;6584;6591
1.4;1.3;211;6575;6584;6591
1.4;1.32;209;6575;6584;6591
1.4;1.34;223;6575;6584;6591
1.4;1.36;1411;6575;6584;6591
1.4;1.38;1418;6584;6584;6591
1.4;1.4;1421;6584;6584;6591
1.4;1.42;1424;6584;6584;6591
1.4;1.44;1419;6584;6584;6591
1.4;1.46;1434;6584;6584;6591
1.4;1.48;1639;6584;6584;6591
1.4;1.5;1643;6584;6584;6591
1.4;1.52;2225;6584;6584;6591
1.4;1.54;6530;6584;6584;6591
1.4;1.56;3275;6584;6584;6591
1.4;1.58;6533;6584;6584;6591
1.4;1.6;6533;6584;6584;6591
1.4;1.62;6533;6584;6584;6591
1.4;1.64;6531;6584;6584;6591
1.4;1.66;6533;6584;6584;6591
1.4;1.68;6531;6584;6584;6591
1.4;1.7;6532;6584;6584;6591
1.4;1.72;6531;6584;6584;6591
1.4;1.74;6546;6584;6584;6591
1.4;1.76;6576;6584;6584;6591
1.4;1.78;6576;6584;6584;6591
1.4;1.8;6576;6584;6584;6591
1.4;1.82;6576;6584;6584;6591
1.4;1.84;6576;6584;6584;6591
1.4;1.86;6576;6584;6584;6591
1.4;1.88;6576;6584;6584;6591
1.4;1.9;6584;6584;6584;6591
1.4;1.92;6584;6584;6584;6591
1.4;1.94;6584;6584;6584;6591
1.4;1.96;6584;6584;6584;6591
1.4;1.98;6584;6584;6584;6591
1.7;1;0;0;0;0
1.7;1.02;0;0;0;0
1.7;1.04;0;0;0;0
1.7;1.06;0;0;0;0
1.7;1.08;0;0;0;196
1.7;1.1;1;196;0;197
1.7;1.12;201;199;0;200
1.7;1.14;205;208;0;199
1.7;1.16;198;6574;0;200
1.7;1.18;201;6574;0;202
1.7;1.2;206;6574;198;206
1.7;1.22;207;6575;202;207
1.7;1.24;207;6575;212;6591
1.7;1.26;211;6575;202;6591
1.7;1.28;214;6577;214;6591
1.7;1.3;251;6577;205;6591
1.7;1.32;254;6584;256;6591
1.7;1.34;1427;6584;6584;6591
1.7;1.36;1416;6584;6584;6591
1.7;1.38;1536;6584;6584;6591
1.7;1.4;1600;6584;6584;6591
1.7;1.42;1437;6584;6584;6591
1.7;1.44;2228;6584;6584;6591
1.7;1.46;2416;6584;6584;6591
1.7;1.48;2335;6584;6584;6591
1.7;1.5;3222;6584;6584;6591
1.7;1.52;3227;6584;6584;6591
1.7;1.54;3225;6584;6584;6591
1.7;1.56;5047;6584;6584;6591
1.7;1.58;3228;6584;6584;6591
1.7;1.6;3118;6584;6584;6591
1.7;1.62;3196;6584;6584;6591
1.7;1.64;3255;6584;6584;6591
1.7;1.66;3240;6584;6584;6591
1.7;1.68;6496;6584;6584;6591
1.7;1.7;6496;6584;6584;6591
1.7;1.72;6496;6584;6584;6591
1.7;1.74;6496;6584;6584;6591
1.7;1.76;6496;6584;6584;6591
1.7;1.78;6546;6584;6584;6591
1.7;1.8;6546;6584;6584;6591
1.7;1.82;6546;6584;6584;6591
1.7;1.84;6546;6584;6584;6591
1.7;1.86;6546;6584;6584;6591
1.7;1.88;6546;6584;6584;6591
1.7;1.9;6576;6584;6584;6591
1.7;1.92;6576;6584;6584;6591
1.7;1.94;6576;6584;6584;6591
1.7;1.96;6576;6584;6584;6591
1.7;1.98;6576;6584;6584;6591
1.9;1;0;0;0;0
1.9;1.02;0;0;0;0
1.9;1.04;0;0;0;0
1.9;1.06;0;0;0;0
1.9;1.08;196;196;0;197
1.9;1.1;200;199;0;200
1.9;1.12;208;202;0;208
1.9;1.14;198;6574;0;200
1.9;1.16;208;6575;1;207
1.9;1.18;211;6575;2;213
1.9;1.2;205;6575;1;205
1.9;1.22;206;6577;200;6591
1.9;1.24;211;6577;208;6591
1.9;1.26;242;6577;211;6591
1.9;1.28;253;6584;204;6591
1.9;1.3;260;6584;243;6591
1.9;1.32;1451;6584;245;6591
1.9;1.34;1590;6584;407;6591
1.9;1.36;1426;6584;286;6591
1.9;1.38;1433;6584;1350;6591
1.9;1.4;2047;6584;947;6591
1.9;1.42;1636;6584;6584;6591
1.9;1.44;2630;6584;6584;6591
1.9;1.46;3218;6584;6584;6591
1.9;1.48;3179;6584;6584;6591
1.9;1.5;3180;6584;6584;6591
1.9;1.52;2354;6584;6584;6591
1.9;1.54;3147;6584;6584;6591
1.9;1.56;3200;6584;6584;6591
1.9;1.58;3200;6584;6584;6591
1.9;1.6;3203;6584;6584;6591
1.9;1.62;3162;6584;6584;6591
1.9;1.64;3197;6584;6584;6591
1.9;1.66;3345;6584;6584;6591
1.9;1.68;6394;6584;6584;6591
1.9;1.7;6395;6584;6584;6591
1.9;1.72;6401;6584;6584;6591
1.9;1.74;6412;6584;6584;6591
1.9;1.76;6414;6584;6584;6591
1.9;1.78;6414;6584;6584;6591
1.9;1.8;6414;6584;6584;6591
1.9;1.82;6414;6584;6584;6591
1.9;1.84;6415;6584;6584;6591
1.9;1.86;6435;6584;6584;6591
1.9;1.88;6437;6584;6584;6591
1.9;1.9;6466;6584;6584;6591
1.9;1.92;6466;6584;6584;6591
1.9;1.94;6548;6584;6584;6591
1.9;1.96;6548;6584;6584;6591
1.9;1.98;6548;6584;6584;6591
2.1;1;0;0;0;0
2.1;1.02;0;0;0;0
2.1;1.04;0;0;0;0
2.1;1.06;196;196;0;196
2.1;1.08;199;199;0;199
2.1;1.1;208;214;0;208
2.1;1.12;198;6574;0;207
2.1;1.14;209;6575;1;207
2.1;1.16;211;6577;2;209
2.1;1.18;205;6577;2;208
2.1;1.2;243;6577;14;6591
2.1;1.22;274;6577;211;6591
2.1;1.24;245;6584;216;6591
2.1;1.26;258;6584;212;6591
2.1;1.28;270;6584;409;6591
2.1;1.3;1427;6584;404;6591
2.1;1.32;1430;6584;603;6591
2.1;1.34;1434;6584;436;6591
2.1;1.36;2359;6584;698;6591
2.1;1.38;1782;6584;1094;6591
2.1;1.4;2516;6584;1364;6591
2.1;1.42;3317;6584;1327;6591
2.1;1.44;3128;6584;1424;6591
2.1;1.46;3190;6584;2057;6591
2.1;1.48;3187;6584;2029;6591
2.1;1.5;3337;6584;6584;6591
2.1;1.52;3197;6584;6584;6591
2.1;1.54;3288;6584;6584;6591
2.1;1.56;3312;6584;6584;6591
2.1;1.58;3601;6584;6584;6591
2.1;1.6;3357;6584;6584;6591
2.1;1.62;3635;6584;6584;6591
2.1;1.64;5053;6584;6584;6591
2.1;1.66;4755;6584;6584;6591
2.1;1.68;6407;6584;6584;6591
2.1;1.7;6408;6584;6584;6591
2.1;1.72;6413;6584;6584;6591
2.1;1.74;6413;6584;6584;6591
2.1;1.76;6415;6584;6584;6591
2.1;1.78;6415;6584;6584;6591
2.1;1.8;6418;6584;6584;6591
2.1;1.82;6418;6584;6584;6591
2.1;1.84;6418;6584;6584;6591
2.1;1.86;6418;6584;6584;6591
2.1;1.88;6418;6584;6584;6591
2.1;1.9;6418;6584;6584;6591
2.1;1.92;6419;6584;6584;6591
2.1;1.94;6419;6584;6584;6591
2.1;1.96;6430;6584;6584;6591
2.1;1.98;6450;6584;6584;6591
2.2;1;0;0;0;0
2.2;1.02;0;0;0;0
2.2;1.04;0;0;0;0
2.2;1.06;199;199;0;199
2.2;1.08;199;199;0;199
2.2;1.1;207;216;0;207
2.2;1.12;207;6575;0;207
2.2;1.14;209;6577;1;205
2.2;1.16;211;6577;1;205
2.2;1.18;205;6577;6;6591
2.2;1.2;244;6577;17;6591
2.2;1.22;246;6584;16;6591
2.2;1.24;249;6584;207;6591
2.2;1.26;256;6584;206;6591
2.2;1.28;1426;6584;246;6591
2.2;1.3;1430;6584;601;6591
2.2;1.32;1729;6584;604;6591
2.2;1.34;1601;6584;707;6591
2.2;1.36;2499;6584;1281;6591
2.2;1.38;3160;6584;1082;6591
2.2;1.4;3274;6584;2348;6591
2.2;1.42;3131;6584;2051;6591
2.2;1.44;3135;6584;2034;6591
2.2;1.46;3189;6584;2255;6591
2.2;1.48;3144;6584;2126;6591
2.2;1.5;3226;6584;2228;6591
2.2;1.52;3448;6584;2409;6591
2.2;1.54;5605;6584;2512;6591
2.2;1.56;3970;6584;6584;6591
2.2;1.58;3594;6584;6584;6591
2.2;1.6;4236;6584;6584;6591
2.2;1.62;3273;6584;6584;6591
2.2;1.64;3404;6584;6584;6591
2.2;1.66;6407;6584;6584;6591
2.2;1.68;6408;6584;6584;6591
2.2;1.7;6413;6584;6584;6591
2.2;1.72;6413;6584;6584;6591
2.2;1.74;6415;6584;6584;6591
2.2;1.76;6415;6584;6584;6591
2.2;1.78;6418;6584;6584;6591
2.2;1.8;6418;6584;6584;6591
2.2;1.82;6418;6584;6584;6591
2.2;1.84;6418;6584;6584;6591
2.2;1.86;6418;6584;6584;6591
2.2;1.88;6418;6584;6584;6591
2.2;1.9;6419;6584;6584;6591
2.2;1.92;6419;6584;6584;6591
2.2;1.94;6439;6584;6584;6591
2.2;1.96;6439;6584;6584;6591
2.2;1.98;6441;6584;6584;6591
2.3;1;0;0;0;0
2.3;1.02;0;0;0;0
2.3;1.04;202;202;0;0
2.3;1.06;205;199;0;199
2.3;1.08;205;199;0;199
2.3;1.1;207;6575;0;214
2.3;1.12;206;6575;2;205
2.3;1.14;207;6577;1;205
2.3;1.16;207;6577;5;6569
2.3;1.18;214;6577;8;6591
2.3;1.2;238;6577;10;6591
2.3;1.22;217;6584;11;6591
2.3;1.24;258;6584;208;6591
2.3;1.26;226;6584;206;6591
2.3;1.28;1429;6584;414;6591
2.3;1.3;1595;6584;407;6591
2.3;1.32;2500;6584;628;6591
2.3;1.34;3184;6584;1173;6591
2.3;1.36;3370;6584;2046;6591
2.3;1.38;3199;6584;1580;6591
2.3;1.4;3158;6584;1754;6591
2.3;1.42;3213;6584;1611;6591
2.3;1.44;5324;6584;2037;6591
2.3;1.46;3196;6584;2228;6591
2.3;1.48;3208;6584;2531;6591
2.3;1.5;5588;6584;2397;6591
2.3;1.52;3645;6584;2329;6591
2.3;1.54;3804;6584;4299;6591
2.3;1.56;4255;6584;4307;6591
2.3;1.58;3497;6584;4782;6591
2.3;1.6;3274;6584;6584;6591
2.3;1.62;6389;6584;6584;6591
2.3;1.64;6390;6584;6584;6591
2.3;1.66;6389;6584;6584;6591
2.3;1.68;6390;6584;6584;6591
2.3;1.7;6396;6584;6584;6591
2.3;1.72;6396;6584;6584;6591
2.3;1.74;6399;6584;6584;6591
2.3;1.76;6399;6584;6584;6591
2.3;1.78;6400;6584;6584;6591
2.3;1.8;6401;6584;6584;6591
2.3;1.82;6400;6584;6584;6591
2.3;1.84;6400;6584;6584;6591
2.3;1.86;6400;6584;6584;6591
2.3;1.88;6401;6584;6584;6591
2.3;1.9;6401;6584;6584;6591
2.3;1.92;6421;6584;6584;6591
2.3;1.94;6421;6584;6584;6591
2.3;1.96;6424;6584;6584;6591
2.3;1.98;6423;6584;6584;6591
2.35;1;0;0;0;0
2.35;1.02;0;0;0;0
2.35;1.04;202;0;0;0
2.35;1.06;205;199;0;199
2.35;1.08;199;205;0;198
2.35;1.1;214;6575;0;214
2.35;1.12;206;6577;1;205
2.35;1.14;210;6577;1;209
2.35;1.16;210;6577;5;6569
2.35;1.18;214;6577;9;6591
2.35;1.2;251;6584;10;6591
2.35;1.22;1421;6584;11;6591
2.35;1.24;259;6584;7;6591
2.35;1.26;1598;6584;207;6591
2.35;1.28;1599;6584;445;6591
2.35;1.3;2309;6584;428;6591
2.35;1.32;3406;6584;434;6591
2.35;1.34;3386;6584;1873;6591
2.35;1.36;3200;6584;2334;6591
2.35;1.38;3195;6584;2554;6591
2.35;1.4;3192;6584;1984;6591
2.35;1.42;3193;6584;2223;6591
2.35;1.44;3197;6584;2013;6591
2.35;1.46;3317;6584;2345;6591
2.35;1.48;3228;6584;2403;6591
2.35;1.5;3469;6584;5459;6591
2.35;1.52;3423;6584;4263;6591
2.35;1.54;3266;6584;4026;6591
2.35;1.56;3740;6584;4494;6591
2.35;1.58;3614;6584;4782;6591
2.35;1.6;3944;6584;4463;6591
2.35;1.62;3393;6584;4467;6591
2.35;1.64;4682;6584;6584;6591
2.35;1.66;5625;6584;6584;6591
2.35;1.68;5609;6584;6584;6591
2.35;1.7;5758;6584;6584;6591
2.35;1.72;5758;6584;6584;6591
2.35;1.74;5624;6584;6584;6591
2.35;1.76;5640;6584;6584;6591
2.35;1.78;6326;6584;6584;6591
2.35;1.8;6326;6584;6584;6591
2.35;1.82;6326;6584;6584;6591
2.35;1.84;6326;6584;6584;6591
2.35;1.86;6326;6584;6584;6591
2.35;1.88;6326;6584;6584;6591
2.35;1.9;6327;6584;6584;6591
2.35;1.92;6327;6584;6584;6591
2.35;1.94;6327;6584;6584;6591
2.35;1.96;6327;6584;6584;6591
2.35;1.98;6327;6584;6584;6591
2.5;1;0;0;0;0
2.5;1.02;0;0;0;0
2.5;1.04;205;199;0;199
2.5;1.06;205;199;0;199
2.5;1.08;207;6575;0;214
2.5;1.1;206;6577;2;205
2.5;1.12;207;6577;1;205
2.5;1.14;206;6577;7;6569
2.5;1.16;208;6577;9;6591
2.5;1.18;208;6584;178;6591
2.5;1.2;230;6584;37;6591
2.5;1.22;418;6584;7;6591
2.5;1.24;380;6584;169;6591
2.5;1.26;1595;6584;379;6591
2.5;1.28;1606;6584;406;6591
2.5;1.3;3393;6584;434;6591
2.5;1.32;3199;6584;2122;6591
2.5;1.34;3194;6584;2213;6591
2.5;1.36;3187;6584;5640;6591
2.5;1.38;3192;6584;2281;6591
2.5;1.4;3195;6584;2569;6591
2.5;1.42;3268;6584;2538;6591
2.5;1.44;3471;6584;2424;6591
2.5;1.46;3344;6584;3020;6591
2.5;1.48;3236;6584;2610;6591
2.5;1.5;3312;6584;4488;6591
2.5;1.52;3837;6584;2854;6591
2.5;1.54;3981;6584;4346;6591
2.5;1.56;4618;6584;4778;6591
2.5;1.58;5614;6584;4778;6591
2.5;1.6;5627;6584;4472;6591
2.5;1.62;5587;6584;4474;6591
2.5;1.64;5680;6584;4774;6591
2.5;1.66;5625;6584;4954;6591
2.5;1.68;5628;6584;4763;6591
2.5;1.7;5628;6584;5748;6591
2.5;1.72;5628;6584;6584;6591
2.5;1.74;5759;6584;6584;6591
2.5;1.76;6326;6584;6584;6591
2.5;1.78;6326;6584;6584;6591
2.5;1.8;6326;6584;6584;6591
2.5;1.82;6326;6584;6584;6591
2.5;1.84;6326;6584;6584;6591
2.5;1.86;6326;6584;6584;6591
2.5;1.88;6327;6584;6584;6591
2.5;1.9;6327;6584;6584;6591
2.5;1.92;6327;6584;6584;6591
2.5;1.94;6327;6584;6584;6591
2.5;1.96;6327;6584;6584;6591
2.5;1.98;6327;6584;6584;6591
